DATE,0,1,2,3,4,5,Average,Yearly_Deviation
2016-10-09,0.87,0.0,1.04,0.37,0.51,2.91,0.95,0.94
2016-10-10,0.81,0.0,0.0,0.0,0.0,0.0,0.135,-0.1933333333333333
2016-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0366666666666666
2016-10-12,0.0,0.12,0.0,0.0,0.0,0.0,0.02,0.02
2016-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075
2016-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0266666666666666
2016-10-16,0.0,0.0,0.0,0.0,0.0,0.43,0.0716666666666666,0.020000000000000004
2016-10-17,0.39,0.0,1.61,0.14,0.45,0.51,0.5166666666666667,0.5133333333333334
2016-10-18,0.79,0.0,0.02,0.0,0.0,0.0,0.135,0.1316666666666667
2016-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333333
2016-10-20,0.0,0.16,0.0,0.0,0.0,0.0,0.0266666666666666,-0.0166666666666667
2016-10-21,0.0,1.54,0.0,0.0,0.0,0.0,0.2566666666666666,0.2566666666666666
2016-10-22,0.0,0.0,0.0,0.0,0.0,0.63,0.105,0.105
2016-10-23,0.0,0.16,0.0,0.0,0.0,0.22,0.0633333333333333,0.0633333333333333
2016-10-24,0.0,0.02,0.0,0.0,0.0,0.02,0.0066666666666666,-0.1383333333333334
2016-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055
2016-10-26,0.04,0.0,0.12,0.12,0.04,0.04,0.06,0.0533333333333334
2016-10-27,0.0,0.2,0.43,0.0,0.08,0.18,0.1483333333333333,-0.05500000000000002
2016-10-28,0.0,0.0,0.0,0.0,0.0,0.41,0.0683333333333333,0.0683333333333333
2016-10-29,0.71,0.2,0.94,0.37,0.12,0.51,0.4749999999999999,0.4749999999999999
2016-10-30,0.04,0.0,0.0,0.0,0.0,0.0,0.0066666666666666,0.0033333333333333
2016-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,0.31,0.16,0.28,0.0,0.26,0.06,0.1783333333333333,-0.1433333333333333
2016-11-02,0.08,0.0,0.0,0.12,0.0,0.0,0.0333333333333333,-0.2233333333333333
2016-11-03,0.18,0.0,0.0,0.0,0.0,0.0,0.03,0.03
2016-11-04,0.0,0.33,0.0,0.0,0.0,0.0,0.055,0.055
2016-11-05,0.0,0.16,0.0,0.0,0.0,0.0,0.0266666666666666,0.0266666666666666
2016-11-06,0.0,2.24,0.0,0.0,0.0,0.0,0.3733333333333333,0.37
2016-11-07,0.0,0.08,0.0,0.0,0.0,0.0,0.0133333333333333,-0.1583333333333333
2016-11-08,0.0,0.08,0.0,0.0,0.0,0.0,0.0133333333333333,-0.5333333333333333
2016-11-09,0.28,0.08,0.28,0.0,0.41,0.45,0.25,0.03666666666666671
2016-11-10,0.0,0.04,0.0,0.0,0.0,0.0,0.0066666666666666,-0.135
2016-11-11,1.87,0.0,0.39,0.3,0.08,0.75,0.5650000000000001,0.5483333333333335
2016-11-12,0.06,0.35,0.0,0.55,0.0,0.0,0.16,0.1233333333333334
2016-11-13,0.0,0.1,0.0,0.0,0.0,0.0,0.0166666666666666,-0.06666666666666671
2016-11-14,0.0,0.08,0.0,0.0,0.0,0.57,0.1083333333333333,-0.5866666666666667
2016-11-15,0.24,0.14,0.47,0.0,0.35,0.06,0.21,0.18
2016-11-16,0.0,0.08,0.0,0.0,0.0,0.0,0.0133333333333333,-0.023333333333333296
2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7033333333333335
2016-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5383333333333333
2016-11-19,0.67,0.06,0.31,0.0,0.2,1.46,0.45,0.45
2016-11-20,0.04,0.04,0.16,0.3,0.02,0.0,0.0933333333333333,0.07666666666666669
2016-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333
2016-11-22,0.18,0.06,0.02,0.0,0.02,0.02,0.05,0.0366666666666667
2016-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1766666666666666
2016-11-24,0.53,0.0,0.1,0.0,0.04,0.65,0.22,-0.05499999999999991
2016-11-25,0.37,0.0,0.0,0.0,0.0,0.0,0.0616666666666666,-0.5466666666666666
2016-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2633333333333333
2016-11-27,0.0,0.0,0.57,0.0,0.47,1.08,0.3533333333333333,0.27499999999999997
2016-11-28,0.67,0.35,0.49,0.16,0.89,0.08,0.44,0.41000000000000003
2016-11-29,0.0,0.04,0.0,0.0,0.0,0.0,0.0066666666666666,0.0066666666666666
2016-11-30,0.0,0.12,0.0,0.0,0.0,0.0,0.02,-0.0983333333333333
2016-12-01,0.41,0.02,0.0,0.14,0.0,0.12,0.115,0.1116666666666667
2016-12-02,0.0,0.14,0.0,0.02,0.0,0.0,0.0266666666666666,-0.24833333333333332
2016-12-03,0.0,0.1,0.0,0.0,0.0,0.0,0.0166666666666666,-0.145
2016-12-04,0.0,0.0,0.0,0.0,0.0,0.02,0.0033333333333333,-0.0716666666666667
2016-12-05,0.16,0.0,0.3,0.0,0.47,0.24,0.1949999999999999,0.1549999999999999
2016-12-06,0.0,0.35,0.0,0.06,0.0,0.0,0.0683333333333333,0.0
2016-12-07,0.0,0.37,0.0,0.0,0.0,0.0,0.0616666666666666,0.0616666666666666
2016-12-08,0.0,0.0,0.0,0.04,0.0,0.0,0.0066666666666666,0.0066666666666666
2016-12-09,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.0133333333333334
2016-12-10,0.0,1.52,0.0,0.0,0.0,0.0,0.2533333333333333,-1.1666666666666665
2016-12-11,0.0,0.91,0.0,0.0,0.0,0.0,0.1516666666666666,-0.035
2016-12-12,0.0,0.37,0.0,0.04,0.0,0.0,0.0683333333333333,0.0583333333333333
2016-12-13,0.0,0.08,0.18,0.0,0.06,0.35,0.1116666666666666,0.09166666666666659
2016-12-14,1.54,0.0,1.3,0.89,1.38,0.63,0.9566666666666666,0.9333333333333332
2016-12-15,0.04,0.12,0.0,0.0,0.0,1.22,0.2299999999999999,0.2066666666666666
2016-12-16,0.0,0.43,0.0,0.0,0.0,0.26,0.1149999999999999,-0.00666666666666671
2016-12-17,0.0,0.0,0.0,0.02,0.0,0.0,0.0033333333333333,-0.1833333333333333
2016-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02
2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066666666666666
2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1016666666666666
2016-12-21,0.0,0.0,0.0,0.0,0.0,0.04,0.0066666666666666,-0.0933333333333333
2016-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333333
2016-12-23,0.71,2.2,1.36,0.02,1.14,0.55,0.9966666666666666,0.6816666666666666
2016-12-24,0.0,0.93,0.0,0.0,0.0,0.02,0.1583333333333333,0.11833333333333329
2016-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125
2016-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0366666666666666
2016-12-27,0.0,0.33,0.51,0.0,0.85,1.61,0.5499999999999999,0.5499999999999999
2016-12-28,0.45,0.0,0.02,0.02,0.2,0.47,0.1933333333333333,0.1766666666666667
2016-12-29,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,-0.0033333333333333
2016-12-30,0.0,0.1,0.0,0.0,0.0,0.0,0.0166666666666666,0.0
2016-12-31,0.0,0.12,0.0,0.0,0.0,0.0,0.02,
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0366666666666666
2017-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,0.0,0.02,0.0,0.0,0.0,0.02,0.0066666666666666,-0.0233333333333334
2017-01-04,0.0,0.06,0.0,0.02,0.0,0.0,0.0133333333333333,0.0133333333333333
2017-01-05,0.0,0.14,0.0,0.08,0.0,0.0,0.0366666666666666,0.0333333333333333
2017-01-06,0.0,0.08,0.0,0.0,0.0,0.0,0.0133333333333333,0.006666666666666699
2017-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01
2017-01-08,0.0,0.04,0.0,0.0,0.0,1.16,0.1999999999999999,0.1999999999999999
2017-01-09,0.98,0.0,0.53,0.31,0.87,0.16,0.475,0.4716666666666667
2017-01-10,0.04,0.22,0.0,0.02,0.0,0.0,0.0466666666666666,0.0333333333333333
2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333
2017-01-12,0.0,0.18,0.0,0.06,0.0,0.0,0.04,0.04
2017-01-13,0.0,0.1,0.0,0.04,0.0,0.0,0.0233333333333333,0.0033333333333332993
2017-01-14,0.0,0.04,0.08,0.0,0.0,0.02,0.0233333333333333,-0.0616666666666667
2017-01-15,0.0,0.04,0.12,0.02,0.0,0.0,0.03,0.019999999999999997
2017-01-16,0.0,0.02,0.02,0.02,0.0,0.0,0.01,0.0066666666666667
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.12,0.02,-0.0233333333333333
2017-01-18,0.0,0.06,0.0,0.0,0.0,0.0,0.01,-0.7483333333333333
2017-01-19,0.0,0.12,0.0,0.0,0.0,0.0,0.02,-0.5566666666666666
2017-01-20,0.0,0.06,0.0,0.0,0.0,0.3,0.06,-0.0033333333333332993
2017-01-21,0.0,0.04,0.04,0.08,0.02,0.02,0.0333333333333333,-0.0166666666666666
2017-01-22,0.0,0.0,0.0,0.0,0.0,0.37,0.0616666666666666,0.0416666666666666
2017-01-23,0.0,0.45,0.0,0.0,0.12,0.1,0.1116666666666666,0.03833333333333329
2017-01-24,0.0,0.0,0.0,0.02,0.0,0.0,0.0033333333333333,-0.0433333333333333
2017-01-25,0.0,0.33,0.0,0.04,0.0,0.0,0.0616666666666666,0.0416666666666666
2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0166666666666666
2017-01-27,0.0,0.06,0.0,0.0,0.0,0.0,0.01,-0.01
2017-01-28,0.0,0.39,0.0,0.0,0.0,0.0,0.065,0.0516666666666667
2017-01-29,0.0,0.08,0.0,0.0,0.0,0.02,0.0166666666666666,-0.19
2017-01-30,0.0,0.0,0.18,0.0,0.31,0.43,0.1533333333333333,-0.6316666666666665
2017-01-31,0.0,0.28,0.0,0.0,0.0,0.02,0.05,0.04
2017-02-01,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.0033333333333334
2017-02-02,0.0,0.26,0.0,0.0,0.0,0.0,0.0433333333333333,0.0433333333333333
2017-02-03,0.0,0.16,0.0,0.1,0.0,0.0,0.0433333333333333,-0.006666666666666599
2017-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033333333333333
2017-02-05,0.0,0.0,0.0,0.0,0.14,0.69,0.1383333333333333,0.1383333333333333
2017-02-06,0.0,0.0,0.41,0.08,0.45,0.04,0.1633333333333333,0.16
2017-02-07,0.0,0.0,0.0,0.06,0.02,0.0,0.0133333333333333,0.006666666666666699
2017-02-08,0.0,0.14,0.0,0.0,0.0,0.0,0.0233333333333333,-0.006666666666666699
2017-02-09,0.0,0.0,0.0,0.0,0.06,0.53,0.0983333333333333,0.08166666666666669
2017-02-10,0.33,0.0,0.04,0.16,0.18,0.0,0.1183333333333333,0.013333333333333405
2017-02-11,0.0,0.0,0.02,0.0,0.0,0.06,0.0133333333333333,-0.023333333333333296
2017-02-12,0.0,0.04,0.02,0.0,0.0,0.0,0.01,0.01
2017-02-13,0.0,0.04,0.0,0.0,0.0,0.0,0.0066666666666666,-0.0333333333333334
2017-02-14,0.0,0.08,0.0,0.0,0.0,0.0,0.0133333333333333,-0.8099999999999999
2017-02-15,0.0,0.2,0.0,0.0,0.0,0.0,0.0333333333333333,-0.016666666666666705
2017-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066666666666666
2017-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0333333333333333
2017-02-18,0.0,0.26,0.0,0.0,0.22,0.06,0.09,0.0766666666666667
2017-02-19,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,0.0033333333333333
2017-02-20,0.0,0.02,0.0,0.0,0.0,0.08,0.0166666666666666,-0.16999999999999998
2017-02-21,0.26,0.22,0.35,0.08,0.18,0.02,0.1849999999999999,-0.6700000000000002
2017-02-22,0.0,0.1,0.0,0.0,0.0,0.0,0.0166666666666666,-0.019999999999999997
2017-02-23,0.0,0.0,1.04,0.12,0.53,0.47,0.36,0.32333333333333336
2017-02-24,0.02,0.22,0.0,0.0,0.0,0.0,0.04,-0.048333333333333305
2017-02-25,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,-0.1416666666666667
2017-02-26,0.0,0.24,0.0,0.0,0.0,0.0,0.04,0.0366666666666667
2017-02-27,0.0,0.28,0.0,0.0,0.0,0.0,0.0466666666666666,0.0466666666666666
2017-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1349999999999999
2017-03-02,0.31,0.0,0.12,0.0,0.0,0.04,0.0783333333333333,-0.0533333333333333
2017-03-03,0.24,0.02,0.18,0.0,0.04,0.16,0.1066666666666666,0.035
2017-03-04,0.0,0.14,0.0,0.0,0.0,0.0,0.0233333333333333,0.0233333333333333
2017-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0433333333333333
2017-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066666666666666
2017-03-07,0.04,0.0,0.0,0.0,0.06,0.0,0.0166666666666666,0.0166666666666666
2017-03-08,0.02,0.12,0.0,0.0,0.0,0.02,0.0266666666666666,-0.135
2017-03-09,0.0,0.0,0.0,0.0,0.0,0.02,0.0033333333333333,-0.105
2017-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.145
2017-03-11,0.0,0.49,0.0,0.0,0.0,0.0,0.0816666666666666,-0.6183333333333333
2017-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0566666666666666
2017-03-13,0.0,0.0,0.0,0.0,0.0,0.04,0.0066666666666666,0.0066666666666666
2017-03-14,0.12,0.0,0.0,0.33,0.0,0.0,0.075,0.075
2017-03-15,0.04,0.0,0.0,1.59,0.0,0.14,0.295,-0.06
2017-03-16,0.0,0.0,0.0,0.0,0.0,0.04,0.0066666666666666,-0.3433333333333334
2017-03-17,0.0,0.08,0.0,0.0,0.0,0.0,0.0133333333333333,0.0133333333333333
2017-03-18,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.01
2017-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0233333333333333
2017-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5850000000000001
2017-03-21,0.31,0.0,1.04,0.0,0.49,0.73,0.4283333333333334,0.3683333333333334
2017-03-22,0.69,0.0,0.47,0.45,0.41,0.06,0.3466666666666667,0.33666666666666667
2017-03-23,0.0,0.35,0.0,0.02,0.0,0.0,0.0616666666666666,0.055
2017-03-24,0.0,0.81,0.0,0.0,0.0,0.0,0.135,0.135
2017-03-25,0.0,0.33,0.0,0.0,0.0,0.0,0.055,0.015
2017-03-26,0.1,0.0,0.06,0.0,0.0,0.0,0.0266666666666666,-0.006666666666666699
2017-03-27,1.06,0.0,0.65,0.41,0.14,0.14,0.4000000000000001,0.3316666666666668
2017-03-28,0.18,0.0,0.0,0.18,0.0,0.02,0.0633333333333333,0.0633333333333333
2017-03-29,0.0,0.04,0.0,0.0,0.06,0.0,0.0166666666666666,0.0166666666666666
2017-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,0.0,0.57,0.0,0.0,0.0,0.26,0.1383333333333333,0.1383333333333333
2017-04-01,0.47,0.0,0.47,0.0,0.67,0.16,0.295,0.26833333333333337
2017-04-02,0.0,0.0,0.02,0.02,0.0,0.41,0.075,0.010000000000000092
2017-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06
2017-04-04,0.06,0.0,0.0,0.0,0.0,0.0,0.01,-0.03
2017-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6999999999999998
2017-04-06,0.0,0.0,0.0,0.0,0.0,0.02,0.0033333333333333,-0.135
2017-04-07,0.14,0.06,1.04,0.0,0.41,0.98,0.4383333333333333,0.4283333333333333
2017-04-08,0.28,0.0,0.08,0.0,0.12,0.06,0.09,-0.2633333333333333
2017-04-09,0.08,0.0,1.18,0.0,0.18,0.1,0.2566666666666666,-0.9433333333333334
2017-04-10,0.28,0.0,0.0,0.0,0.0,0.22,0.0833333333333333,0.08
2017-04-11,0.12,0.0,0.35,0.0,0.14,1.2,0.3016666666666667,0.2983333333333334
2017-04-12,1.69,0.12,0.87,1.54,0.2,0.18,0.7666666666666667,0.7600000000000001
2017-04-13,0.0,0.1,0.0,0.0,0.0,0.0,0.0166666666666666,-0.013333333333333398
2017-04-14,0.0,0.12,0.0,0.0,0.0,0.0,0.02,0.0133333333333334
2017-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6766666666666666
2017-04-16,0.0,0.0,0.12,0.0,0.0,0.41,0.0883333333333333,0.041666666666666706
2017-04-17,0.0,0.0,0.0,0.0,0.0,0.16,0.0266666666666666,0.006666666666666599
2017-04-18,1.2,0.73,1.91,2.36,1.83,3.15,1.8633333333333333,1.6833333333333333
2017-04-19,0.0,0.39,0.0,0.0,0.02,0.0,0.0683333333333333,-0.0616666666666667
2017-04-20,0.0,0.28,0.0,0.0,0.0,0.0,0.0466666666666666,0.0333333333333333
2017-04-21,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,0.0
2017-04-22,0.0,0.16,0.0,0.0,0.0,0.0,0.0266666666666666,-0.1666666666666667
2017-04-23,0.61,0.26,0.0,0.0,0.0,0.0,0.145,-0.56
2017-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175
2017-04-26,0.0,0.26,0.0,0.0,0.0,0.45,0.1183333333333333,0.1183333333333333
2017-04-27,0.14,0.0,0.45,0.06,0.77,0.24,0.2766666666666666,0.2766666666666666
2017-04-28,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,-0.0433333333333333
2017-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4366666666666667
2017-04-30,0.0,0.0,0.12,0.0,0.0,0.0,0.02,-0.525
2017-05-01,0.0,0.04,0.0,0.0,0.0,0.0,0.0066666666666666,-0.0516666666666667
2017-05-02,0.04,0.0,0.0,0.0,0.0,0.0,0.0066666666666666,-0.019999999999999997
2017-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04
2017-05-04,0.0,0.0,0.0,0.0,0.0,0.45,0.075,0.0683333333333334
2017-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5883333333333334
2017-05-06,0.0,0.0,0.0,0.0,0.0,0.08,0.0133333333333333,-0.016666666666666698
2017-05-07,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,-0.055
2017-05-08,0.0,0.04,0.0,0.0,0.0,0.0,0.0066666666666666,-0.1283333333333334
2017-05-09,0.0,0.0,0.0,0.0,0.0,0.16,0.0266666666666666,0.0266666666666666
2017-05-10,0.12,0.0,0.26,0.0,0.31,0.41,0.1833333333333333,0.06499999999999999
2017-05-11,0.04,0.0,0.26,0.0,0.0,0.0,0.0499999999999999,-0.46500000000000014
2017-05-12,0.0,0.3,0.02,0.0,0.0,0.0,0.0533333333333333,-0.625
2017-05-13,0.04,0.0,0.53,0.33,2.13,1.77,0.8000000000000002,0.7266666666666668
2017-05-14,1.02,0.0,0.26,3.33,0.02,0.0,0.7716666666666666,0.7716666666666666
2017-05-15,0.0,0.0,0.0,0.43,0.0,0.0,0.0716666666666666,0.0716666666666666
2017-05-16,0.0,0.02,0.0,0.35,0.0,0.0,0.0616666666666666,0.0616666666666666
2017-05-17,0.0,0.12,0.0,0.0,0.0,0.0,0.02,-0.135
2017-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9783333333333334
2017-05-19,0.06,0.0,0.0,0.0,0.0,0.0,0.01,-0.1533333333333333
2017-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-25,0.0,0.0,0.51,0.79,1.3,0.31,0.485,0.485
2017-05-26,0.39,0.0,0.16,0.02,0.02,0.0,0.0983333333333333,-0.009999999999999995
2017-05-27,0.22,0.41,0.55,0.14,0.0,0.0,0.22,0.22
2017-05-28,0.0,0.96,0.0,0.0,0.0,0.0,0.16,-0.30999999999999994
2017-05-29,0.0,0.37,0.0,0.0,0.0,0.0,0.0616666666666666,-0.015000000000000006
2017-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0499999999999999
2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4633333333333334
2017-06-01,0.49,0.0,0.0,0.0,0.26,0.0,0.125,0.1183333333333334
2017-06-02,0.12,1.46,0.47,1.46,0.83,0.0,0.7233333333333333,0.5599999999999999
2017-06-03,0.0,0.0,0.0,0.02,0.0,0.0,0.0033333333333333,-0.0166666666666667
2017-06-04,0.0,0.14,0.0,0.0,0.0,0.0,0.0233333333333333,0.0233333333333333
2017-06-05,0.0,0.06,0.0,0.0,0.0,0.0,0.01,-0.019999999999999997
2017-06-06,0.14,0.0,0.0,0.0,0.0,0.0,0.0233333333333333,-0.3266666666666666
2017-06-07,0.0,0.0,0.0,0.0,0.06,0.22,0.0466666666666666,0.0233333333333333
2017-06-08,0.0,0.35,0.55,0.26,1.04,0.28,0.4133333333333334,0.4133333333333334
2017-06-09,0.0,0.0,0.1,0.0,0.0,0.0,0.0166666666666666,-0.1833333333333333
2017-06-10,0.0,0.28,0.0,0.0,0.0,0.0,0.0466666666666666,-0.013333333333333398
2017-06-11,0.0,0.47,0.0,0.02,0.0,0.18,0.1116666666666666,0.061666666666666696
2017-06-12,0.0,0.18,0.0,0.0,0.0,0.0,0.03,0.03
2017-06-13,0.14,0.0,0.0,0.02,0.0,0.0,0.0266666666666666,0.009999999999999998
2017-06-14,0.37,0.0,0.0,0.0,0.0,0.0,0.0616666666666666,-0.7383333333333333
2017-06-15,0.0,0.02,0.0,0.0,0.0,0.0,0.0033333333333333,-0.5016666666666667
2017-06-16,0.0,0.18,0.0,0.1,0.0,0.0,0.0466666666666666,0.0366666666666666
2017-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0716666666666666
2017-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5933333333333334
2017-06-19,0.49,0.0,0.0,0.0,0.0,0.0,0.0816666666666666,-0.0733333333333334
2017-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4666666666666667
2017-06-21,0.06,0.0,1.06,0.0,2.5,0.47,0.6816666666666666,0.35000000000000003
2017-06-22,1.73,2.38,0.16,1.24,0.35,0.0,0.9766666666666666,0.1283333333333333
2017-06-23,0.0,0.08,0.0,0.0,0.0,0.0,0.0133333333333333,-0.5433333333333334
2017-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4383333333333332
2017-06-25,0.18,0.3,0.51,0.0,0.94,3.39,0.8866666666666667,0.5883333333333334
2017-06-26,0.24,0.75,0.2,0.06,0.22,0.02,0.2483333333333333,-0.5633333333333332
2017-06-27,0.04,0.0,0.02,0.0,0.0,0.0,0.01,-0.0916666666666666
2017-06-28,0.06,0.0,0.2,0.0,0.2,1.26,0.2866666666666667,0.2700000000000001
2017-06-29,0.06,0.0,0.0,0.0,0.04,0.06,0.0266666666666666,-0.7150000000000001
2017-06-30,0.06,0.0,1.46,0.0,0.12,0.94,0.43,0.14999999999999997
2017-07-01,0.08,0.0,0.55,0.1,0.04,0.0,0.1283333333333333,-0.1166666666666667
2017-07-02,0.06,0.1,0.0,0.41,0.0,0.0,0.0949999999999999,0.0883333333333333
2017-07-03,0.0,0.0,0.12,0.63,0.0,0.0,0.125,0.1216666666666667
2017-07-04,0.0,0.1,0.0,0.16,0.0,0.22,0.08,-0.09333333333333331
2017-07-05,0.59,0.0,2.19,0.06,1.34,0.57,0.7916666666666666,0.6466666666666666
2017-07-06,0.02,0.0,0.0,0.0,0.1,1.52,0.2733333333333334,0.25000000000000006
2017-07-07,0.0,0.0,0.0,0.0,0.0,1.89,0.315,0.2650000000000001
2017-07-08,0.0,0.0,0.0,0.0,0.0,0.2,0.0333333333333333,-0.0616666666666667
2017-07-09,0.0,0.0,0.0,0.0,0.0,0.08,0.0133333333333333,-0.10166666666666671
2017-07-10,0.0,0.0,0.0,0.0,0.2,0.14,0.0566666666666666,-0.6883333333333335
2017-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2216666666666666
2017-07-12,0.0,0.02,0.0,0.0,0.0,0.37,0.065,-0.04666666666666659
2017-07-13,0.0,0.0,2.24,0.39,0.0,0.0,0.4383333333333334,0.27000000000000013
2017-07-14,0.0,0.0,0.12,0.0,0.0,0.0,0.02,-0.5183333333333334
2017-07-15,0.0,0.0,0.04,0.0,0.0,0.0,0.0066666666666666,-0.4150000000000001
2017-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1616666666666666
2017-07-17,0.0,1.26,0.69,0.14,0.0,0.0,0.3483333333333333,0.31499999999999995
2017-07-18,0.0,0.26,0.0,0.65,0.0,0.0,0.1516666666666666,0.08499999999999999
2017-07-19,0.41,0.0,0.0,0.12,0.0,0.2,0.1216666666666666,0.10833333333333331
2017-07-20,0.0,0.0,0.0,0.0,0.0,0.22,0.0366666666666666,-0.13
2017-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0566666666666666
2017-07-22,0.0,0.63,0.0,0.0,0.0,0.0,0.105,-0.039999999999999994
2017-07-23,0.0,0.0,0.04,0.12,0.0,0.0,0.0266666666666666,-0.0716666666666667
2017-07-24,0.0,0.0,0.04,1.32,0.0,0.04,0.2333333333333333,0.2266666666666667
2017-07-25,0.0,0.0,0.1,0.45,0.0,0.31,0.1433333333333333,0.1433333333333333
2017-07-26,0.59,0.0,3.9,0.33,0.0,0.0,0.8033333333333333,0.7966666666666667
2017-07-27,0.79,0.0,0.61,0.0,0.0,0.0,0.2333333333333333,0.1866666666666667
2017-07-28,0.02,0.0,0.0,0.0,0.12,0.0,0.0233333333333333,-0.4816666666666667
2017-07-29,0.0,0.04,0.0,1.2,0.0,0.0,0.2066666666666666,0.08166666666666661
2017-07-30,0.65,0.0,0.02,1.08,0.04,0.0,0.2983333333333333,0.13499999999999998
2017-07-31,0.0,0.16,0.28,0.0,0.0,0.0,0.0733333333333333,0.06666666666666671
2017-08-01,0.0,0.41,0.0,0.0,0.0,0.0,0.0683333333333333,0.0683333333333333
2017-08-02,0.26,0.0,0.0,0.02,0.0,0.0,0.0466666666666666,0.013333333333333301
2017-08-03,0.02,0.0,0.0,0.0,0.0,0.0,0.0033333333333333,-0.315
2017-08-04,0.0,0.0,0.0,0.28,0.0,0.0,0.0466666666666666,-0.4516666666666667
2017-08-05,0.02,0.02,0.0,0.18,0.0,0.0,0.0366666666666666,0.0366666666666666
