DATE,0,1,2,3,4,Average,Yearly_Deviation
2015-02-25,0.0,0.0,0.01,0.0,0.27,0.14,0.13
2015-02-26,0.0,0.0,0.0,0.0,0.43,0.215,0.215
2015-02-27,0.0,0.01,0.0,0.0,1.53,0.77,0.010000000000000009
2015-02-28,0.0,0.06,0.0,0.0,0.5,0.28,0.015000000000000013
2015-03-01,0.0,0.04,0.0,0.0,0.09,0.0433333333333333,0.013333333333333301
2015-03-02,0.0,0.0,0.02,0.0,0.0,0.0066666666666666,0.0066666666666666
2015-03-03,0.0,0.0,0.11,0.0,0.0,0.11,0.11
2015-03-04,0.0,0.0,0.02,0.0,0.12,0.0699999999999999,0.059999999999999894
2015-03-05,0.0,0.0,0.14,0.0,0.04,0.09,0.08499999999999999
2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.1149999999999999
2015-03-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.025
2015-03-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.06
2015-03-09,0.0,0.0,0.08,0.0,0.0,0.08,-0.32999999999999996
2015-03-10,0.0,0.0,0.02,0.0,0.0,0.02,-0.16
2015-03-11,0.0,0.0,0.28,0.0,0.0,0.28,0.20500000000000002
2015-03-12,0.0,0.0,0.24,0.0,0.0,0.24,-0.27
2015-03-13,0.0,0.0,0.14,0.0,0.0,0.14,-0.33999999999999997
2015-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15,0.0,0.0,0.01,0.0,0.07,0.04,0.04
2015-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-17,0.0,0.0,0.0,0.0,2.09,1.045,1.045
2015-03-18,0.0,0.0,0.0,0.0,0.51,0.51,0.48
2015-03-19,0.0,0.0,0.0,0.0,0.22,0.22,-0.77
2015-03-20,0.0,0.0,0.0,0.0,0.06,0.06,0.049999999999999996
2015-03-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.02
2015-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-23,0.0,0.0,0.04,0.0,0.0,0.04,0.02
2015-03-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.38
2015-03-25,0.0,0.0,0.09,0.0,0.0,0.09,0.09
2015-03-26,0.0,0.0,0.03,0.0,0.52,0.275,0.275
2015-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.65
2015-03-29,0.0,0.0,0.0,0.0,0.68,0.68,0.44666666666666677
2015-03-30,0.0,0.03,0.0,0.0,0.02,0.0166666666666666,-3.2383333333333333
2015-03-31,0.0,0.28,0.0,0.0,0.0,0.14,-0.745
2015-04-01,0.0,0.65,0.0,0.0,0.02,0.2233333333333333,-0.24666666666666667
2015-04-02,0.0,0.03,0.0,0.0,0.92,0.475,-1.835
2015-04-03,0.0,0.02,0.0,0.0,1.37,0.6950000000000001,-0.5049999999999999
2015-04-04,0.0,0.0,0.0,0.0,0.72,0.36,-0.38
2015-04-05,0.0,0.0,0.0,0.0,1.31,1.31,1.3
2015-04-06,0.0,0.0,0.0,0.0,0.72,0.72,0.39499999999999996
2015-04-07,0.0,0.0,0.64,0.0,0.24,0.44,0.41000000000000003
2015-04-08,0.0,0.0,0.68,0.0,0.09,0.385,0.385
2015-04-09,0.0,0.0,0.2,0.0,0.0,0.1,0.1
2015-04-10,0.0,0.0,0.74,0.0,0.0,0.74,0.73
2015-04-11,0.0,0.64,0.37,0.0,0.0,0.505,-0.125
2015-04-12,0.0,0.01,0.23,0.0,0.0,0.12,0.06999999999999999
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.09
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.04
2015-04-15,0.0,0.0,0.0,0.0,0.05,0.05,-0.71
2015-04-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.515
2015-04-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.1
2015-04-18,0.0,0.0,0.0,0.0,0.07,0.07,-0.05499999999999999
2015-04-19,0.0,0.0,0.0,0.0,0.24,0.08,0.065
2015-04-20,0.0,0.0,1.13,0.0,0.0,1.13,0.5699999999999998
2015-04-21,0.0,0.0,0.0,0.0,0.0,0.0,-1.43
2015-04-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.465
2015-04-23,0.0,0.0,0.01,0.0,0.0,0.01,-0.0399999999999999
2015-04-24,0.0,0.0,0.04,0.0,0.0,0.04,-0.015
2015-04-25,0.0,0.0,0.06,0.0,0.0,0.06,-0.22000000000000003
2015-04-26,0.0,0.0,0.18,0.0,0.0,0.18,-0.10999999999999999
2015-04-27,0.0,0.04,0.0,0.0,0.0,0.04,0.04
2015-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-29,0.0,0.0,0.54,0.0,0.0,0.54,-0.15999999999999992
2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,-1.26
2015-05-01,0.0,0.36,0.48,0.0,1.78,0.8733333333333334,0.8633333333333334
2015-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-03,0.0,0.0,1.57,0.0,0.0,0.5233333333333333,0.46
2015-05-04,0.0,0.0,3.43,0.0,0.0,3.43,2.7350000000000003
2015-05-05,0.0,0.0,0.68,0.0,0.0,0.34,-0.53
2015-05-06,0.0,0.0,3.13,0.0,0.0,3.13,2.8
2015-05-07,0.0,0.0,4.15,0.0,0.04,2.095,-0.645
2015-05-08,0.0,0.0,0.07,0.0,0.6,0.3349999999999999,-0.14500000000000007
2015-05-09,0.0,0.0,1.47,0.0,0.09,0.52,-0.020000000000000018
2015-05-10,0.0,0.98,0.0,0.0,0.04,0.51,0.0
2015-05-11,0.0,0.0,1.75,0.0,0.07,0.91,0.33666666666666667
2015-05-12,0.0,0.0,1.6,0.0,0.04,0.5466666666666667,0.23666666666666675
2015-05-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.3933333333333333
2015-05-14,0.0,0.0,0.0,0.0,2.18,1.09,0.9700000000000001
2015-05-15,0.0,0.0,0.57,0.0,0.21,0.3899999999999999,0.2699999999999999
2015-05-16,0.0,0.0,1.04,0.0,0.04,0.36,-0.7999999999999999
2015-05-17,0.0,0.01,1.87,0.0,0.06,0.6466666666666667,-0.2833333333333333
2015-05-18,0.0,0.0,0.07,0.0,0.0,0.07,-0.42
2015-05-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.16
2015-05-20,0.0,0.0,2.5,0.0,0.0,2.5,1.9100000000000001
2015-05-21,0.0,0.0,1.83,0.0,0.0,1.83,0.0
2015-05-22,0.0,0.0,0.22,0.0,0.0,0.22,-1.1500000000000001
2015-05-23,0.0,0.0,1.19,0.0,0.0,1.19,0.8866666666666667
2015-05-24,0.0,0.0,0.52,0.0,0.0,0.52,0.3733333333333334
2015-05-25,0.0,0.0,1.22,0.0,0.61,0.915,0.7616666666666667
2015-05-26,0.0,0.0,0.86,0.0,0.09,0.475,0.475
2015-05-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.05
2015-05-28,0.0,0.03,0.0,0.0,0.2,0.115,0.115
2015-05-29,0.0,0.0,0.0,0.0,0.63,0.315,0.305
2015-05-30,0.0,0.0,2.14,0.0,0.0,1.07,1.05
2015-05-31,0.0,0.0,1.04,0.0,0.0,1.04,0.9300000000000002
2015-06-01,0.0,0.0,1.05,0.0,1.37,1.21,1.03
2015-06-02,0.0,0.0,0.07,0.0,0.08,0.05,0.035
2015-06-03,0.0,0.0,0.0,0.0,0.06,0.06,-0.24
2015-06-04,0.0,0.18,0.75,0.0,0.01,0.3133333333333333,-0.23666666666666675
2015-06-05,0.0,0.0,1.61,0.0,0.0,1.61,0.27500000000000013
2015-06-06,0.0,0.03,0.06,0.0,0.0,0.045,-0.57
2015-06-07,0.0,0.0,0.0,0.0,1.97,0.985,0.75
2015-06-08,0.0,0.01,0.24,0.0,0.01,0.0866666666666666,-0.1733333333333334
2015-06-09,0.0,0.16,0.04,0.0,0.0,0.0666666666666666,-0.0033333333333334103
2015-06-10,0.0,0.34,0.57,0.0,0.0,0.4549999999999999,0.1999999999999999
2015-06-11,0.0,0.0,1.01,0.0,0.0,1.01,0.20000000000000007
2015-06-12,0.0,0.0,0.62,0.0,0.0,0.62,0.62
2015-06-13,0.0,0.02,0.68,0.0,0.03,0.2433333333333333,-0.20666666666666672
2015-06-14,0.0,0.0,0.42,0.0,0.02,0.1466666666666666,0.1466666666666666
2015-06-15,0.0,0.0,0.25,0.0,0.08,0.165,0.08000000000000011
2015-06-16,0.0,0.0,0.06,0.0,0.07,0.065,-0.595
2015-06-17,0.0,0.48,0.0,0.0,1.14,0.8099999999999999,0.75
2015-06-18,0.0,0.02,0.0,0.0,0.52,0.27,0.2
2015-06-19,0.0,0.08,0.0,0.0,0.0,0.04,-0.13499999999999998
2015-06-20,0.0,0.06,0.0,0.0,0.07,0.065,-0.06499999999999989
2015-06-21,0.0,0.0,0.55,0.0,0.94,0.4966666666666666,-0.19833333333333336
2015-06-22,0.0,0.01,0.69,0.0,0.63,0.4433333333333333,0.2033333333333333
2015-06-23,0.0,0.0,0.69,0.0,1.25,0.97,0.20499999999999996
2015-06-24,0.0,0.0,0.2,0.0,0.0,0.2,0.185
2015-06-25,0.0,0.22,0.06,0.0,0.04,0.1066666666666666,-0.24000000000000007
2015-06-26,0.0,0.06,0.21,0.0,0.0,0.135,-1.905
2015-06-27,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2015-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.25
2015-06-30,0.0,0.05,0.0,0.0,0.7,0.375,0.355
2015-07-01,0.0,0.04,0.0,0.0,0.0,0.04,-0.9533333333333331
2015-07-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
2015-07-03,0.0,0.0,0.0,0.0,0.05,0.025,0.0
2015-07-04,0.0,0.05,0.0,0.0,0.09,0.07,-0.8049999999999999
2015-07-05,0.0,0.0,0.63,0.0,0.05,0.34,0.33
2015-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066666666666666
2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.4
2015-07-09,0.0,0.0,2.24,0.0,0.0,2.24,2.24
2015-07-10,0.0,0.0,0.21,0.0,0.0,0.21,-0.6000000000000001
2015-07-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.35
2015-07-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.925
2015-07-13,0.0,0.01,0.0,0.0,0.0,0.01,-0.5566666666666668
2015-07-14,0.0,0.0,0.0,0.0,0.01,0.005,-0.009999999999999998
2015-07-15,0.0,0.32,1.44,0.0,3.92,1.893333333333333,1.863333333333333
2015-07-16,0.0,0.01,2.63,0.0,0.02,0.8866666666666666,0.6416666666666666
2015-07-17,0.0,0.9,6.19,0.0,0.01,2.3666666666666667,0.3966666666666667
2015-07-18,0.0,1.44,0.33,0.0,0.0,0.885,0.7250000000000001
2015-07-19,0.0,0.05,0.17,0.0,0.0,0.11,-0.85
2015-07-20,0.0,0.04,0.53,0.0,0.0,0.285,0.13499999999999998
2015-07-21,0.0,0.0,1.32,0.0,0.0,0.66,0.66
2015-07-22,0.0,0.15,0.02,0.0,0.23,0.1333333333333333,0.1333333333333333
2015-07-23,0.0,0.0,0.25,0.0,6.35,3.3,3.3
2015-07-24,0.0,0.0,0.19,0.0,5.28,2.7350000000000003,1.8850000000000002
2015-07-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.16
2015-07-26,0.0,0.0,0.25,0.0,0.69,0.47,0.38
2015-07-27,0.0,1.13,0.67,0.0,0.69,0.83,0.43999999999999995
2015-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-29,0.0,0.05,0.0,0.0,0.0,0.05,-0.395
2015-07-30,0.0,0.07,0.31,0.0,0.0,0.19,-0.56
2015-07-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.02
2015-08-01,0.0,1.29,0.0,0.0,0.0,1.29,1.165
2015-08-02,0.0,0.0,0.0,0.0,0.0,0.0,-1.58
2015-08-03,0.0,0.01,0.0,0.0,0.0,0.01,-0.019999999999999997
2015-08-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.6
2015-08-05,0.0,0.0,0.0,0.0,0.62,0.62,0.58
2015-08-06,0.0,0.0,0.0,0.0,0.37,0.37,-1.1749999999999998
2015-08-07,0.0,0.34,0.0,0.0,0.0,0.17,-1.48
2015-08-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.02
2015-08-09,0.0,0.0,0.0,0.0,0.24,0.24,0.09
2015-08-10,0.0,0.0,0.52,0.0,0.15,0.335,-1.185
2015-08-11,0.0,0.0,3.63,0.0,0.04,1.835,1.685
2015-08-12,0.0,0.0,0.4,0.0,0.0,0.2,-1.9966666666666668
2015-08-13,0.0,0.0,1.07,0.0,0.0,0.535,0.14500000000000002
2015-08-14,0.0,0.0,2.79,0.0,0.0,1.395,1.105
2015-08-15,0.0,0.0,0.57,0.0,0.73,0.6499999999999999,0.43333333333333335
2015-08-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
2015-08-17,0.0,0.0,0.02,0.0,0.0,0.02,0.015
2015-08-18,0.0,0.02,0.0,0.0,0.12,0.0699999999999999,-0.03000000000000011
2015-08-19,0.0,0.03,0.0,0.0,0.44,0.235,-1.085
2015-08-20,0.0,0.0,1.57,0.0,0.43,0.6666666666666666,-0.13833333333333342
2015-08-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.025
2015-08-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.77
2015-08-23,0.0,0.06,0.0,0.0,0.0,0.06,-0.05500000000000001
2015-08-24,0.0,0.0,0.0,0.0,0.01,0.01,-0.03
2015-08-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.015
2015-08-26,0.0,0.0,0.0,0.0,0.0,0.0,-2.06
2015-08-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.01
2015-08-28,0.0,0.16,0.16,0.0,0.26,0.1933333333333333,-0.15000000000000002
2015-08-29,0.0,0.0,1.48,0.0,0.0,1.48,1.46
2015-08-30,0.0,1.04,0.89,0.0,0.0,0.965,0.8616666666666667
2015-08-31,0.0,0.49,0.61,0.0,0.0,0.55,0.30000000000000004
2015-09-01,0.0,0.13,1.65,0.0,0.0,0.8899999999999999,-0.885
2015-09-02,0.0,0.09,0.21,0.0,0.0,0.15,-0.24666666666666662
2015-09-03,0.0,0.0,0.12,0.0,0.0,0.06,-0.43
2015-09-04,0.0,1.54,0.0,0.0,0.04,0.79,0.79
2015-09-05,0.0,0.32,0.0,0.0,0.46,0.39,0.30000000000000004
2015-09-06,0.0,0.11,0.0,0.0,0.0,0.055,-0.015000000000000006
2015-09-07,0.0,0.0,1.22,0.0,0.0,0.61,0.61
2015-09-08,0.0,0.0,0.48,0.0,0.0,0.48,-0.015000000000000013
2015-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-10,0.0,0.2,0.0,0.0,0.0,0.2,0.03
2015-09-11,0.0,0.25,0.04,0.0,0.01,0.0999999999999999,0.07999999999999989
2015-09-12,0.0,0.0,0.02,0.0,0.01,0.015,-0.3799999999999999
2015-09-13,0.0,0.0,0.0,0.0,0.01,0.01,-0.54
2015-09-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.06
2015-09-15,0.0,0.0,0.01,0.0,0.0,0.01,-0.115
2015-09-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.54
2015-09-17,0.0,0.02,0.0,0.0,0.09,0.055,-0.165
2015-09-18,0.0,0.0,0.0,0.0,0.69,0.69,-0.6500000000000001
2015-09-19,0.0,0.0,0.0,0.0,0.04,0.04,-0.010000000000000002
2015-09-20,0.0,0.0,0.2,0.0,0.0,0.2,0.2
2015-09-21,0.0,0.0,0.88,0.0,0.0,0.88,0.88
2015-09-22,0.0,0.0,0.0,0.0,0.31,0.31,0.24
2015-09-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.61
2015-09-24,0.0,0.14,0.0,0.0,1.32,0.73,0.73
2015-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-26,0.0,0.0,0.0,0.0,0.01,0.01,0.01
2015-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-28,0.0,0.03,0.0,0.0,0.0,0.03,-1.6199999999999999
2015-09-29,0.0,0.44,0.0,0.0,0.0,0.44,0.24
2015-09-30,0.0,0.3,0.0,0.0,0.02,0.16,0.15
2015-10-01,0.0,0.3,0.0,0.0,0.01,0.1033333333333333,-0.0966666666666667
2015-10-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.02
2015-10-03,0.0,0.0,0.16,0.0,0.0,0.16,0.1
2015-10-04,0.0,0.0,2.64,0.0,0.51,1.5750000000000002,1.5750000000000002
2015-10-05,0.0,0.0,0.44,0.0,0.06,0.25,0.25
2015-10-06,0.0,0.0,0.2,0.0,2.35,1.275,1.275
2015-10-07,0.0,0.0,1.27,0.0,0.04,0.655,0.655
2015-10-08,0.0,0.0,0.62,0.0,0.0,0.31,0.3
2015-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-10,0.0,0.0,0.04,0.0,0.0,0.04,0.04
2015-10-11,0.0,0.0,0.04,0.0,0.0,0.04,0.04
2015-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-20,0.0,0.02,0.0,0.0,0.0,0.02,-1.05
2015-10-21,0.0,0.33,0.0,0.0,0.0,0.33,0.33
2015-10-22,0.0,0.09,0.0,0.0,0.0,0.09,0.09
2015-10-23,0.0,0.03,0.0,0.0,0.0,0.03,0.0
2015-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-25,0.0,0.19,0.0,0.0,0.0,0.095,0.095
2015-10-26,0.0,0.0,0.0,0.0,0.33,0.33,0.33
2015-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-28,0.0,0.0,0.02,0.0,0.19,0.105,-2.795
2015-10-29,0.0,0.0,0.0,0.0,0.52,0.52,-0.72
2015-10-30,0.0,0.0,0.04,0.0,0.5,0.27,-0.07
2015-10-31,0.0,0.0,0.02,0.0,0.0,0.01,-0.12000000000000001
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-03,0.0,0.0,0.0,0.0,0.02,0.02,0.02
2015-11-04,0.0,0.0,0.0,0.0,0.06,0.06,0.06
2015-11-05,0.0,0.0,0.01,0.0,0.03,0.0133333333333333,-0.1066666666666667
2015-11-06,0.0,0.44,0.0,0.0,0.74,0.59,0.18999999999999995
2015-11-07,0.0,0.0,0.08,0.0,0.11,0.0633333333333333,-0.2716666666666667
2015-11-08,0.0,0.0,0.09,0.0,0.0,0.03,-0.2
2015-11-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.055
2015-11-10,0.0,0.0,0.0,0.0,0.15,0.15,0.145
2015-11-11,0.0,0.0,0.0,0.0,0.16,0.0533333333333333,-0.1066666666666667
2015-11-12,0.0,0.0,0.04,0.0,0.54,0.29,0.26999999999999996
2015-11-13,0.0,0.0,1.59,0.0,0.28,0.935,0.925
2015-11-14,0.0,0.0,1.56,0.0,0.0,0.78,0.78
2015-11-15,0.0,0.0,0.02,0.0,0.23,0.125,0.115
2015-11-16,0.0,0.04,0.0,0.0,0.11,0.075,0.075
2015-11-17,0.0,0.0,0.0,0.0,0.75,0.25,0.25
2015-11-18,0.0,0.0,0.0,0.0,0.04,0.04,0.04
2015-11-19,0.0,0.0,0.0,0.0,0.31,0.155,0.155
2015-11-20,0.0,0.05,0.0,0.0,0.0,0.05,0.05
2015-11-21,0.0,0.07,0.0,0.0,0.0,0.0233333333333333,0.0233333333333333
2015-11-22,0.0,0.31,0.0,0.0,0.09,0.1333333333333333,0.1333333333333333
2015-11-23,0.0,0.26,0.0,0.0,0.06,0.1066666666666666,-2.2033333333333336
2015-11-24,0.0,0.0,0.0,0.0,0.76,0.38,0.26
2015-11-25,0.0,0.0,0.0,0.0,0.74,0.37,0.33
2015-11-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.06
2015-11-27,0.0,0.0,0.0,0.0,0.0,0.0,-1.28
2015-11-28,0.0,0.0,0.0,0.0,0.13,0.13,0.10500000000000001
2015-11-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.615
2015-11-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.01
2015-12-01,0.0,0.0,0.0,0.0,0.02,0.02,-0.030000000000000002
2015-12-02,0.0,0.0,0.1,0.0,0.0,0.05,-0.22000000000000003
2015-12-03,0.0,0.0,0.83,0.0,0.0,0.415,0.29
2015-12-04,0.0,0.0,0.06,0.0,0.0,0.06,-0.13
2015-12-05,0.0,0.0,0.66,0.0,0.17,0.415,0.415
2015-12-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.05
2015-12-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.22
2015-12-08,0.0,0.0,0.1,0.0,0.0,0.1,0.09000000000000001
2015-12-09,0.0,0.0,1.52,0.0,0.0,0.76,0.745
2015-12-10,0.0,0.0,1.19,0.0,0.0,1.19,1.175
2015-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-12,0.0,0.0,0.0,0.0,0.06,0.03,0.03
2015-12-13,0.0,0.06,0.15,0.0,0.11,0.1066666666666666,0.1066666666666666
2015-12-14,0.0,0.01,0.0,0.0,0.01,0.01,0.01
2015-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.02
2015-12-19,0.0,0.0,0.0,0.0,0.01,0.01,-0.049999999999999996
2015-12-20,0.0,0.0,0.0,0.0,0.04,0.04,-0.010000000000000002
2015-12-21,0.0,0.0,0.06,0.0,0.0,0.03,0.03
2015-12-22,0.0,0.0,0.02,0.0,0.0,0.02,0.02
2015-12-23,0.0,0.0,0.0,0.0,0.02,0.02,-0.02
2015-12-24,0.0,0.0,0.16,0.0,0.1,0.13,0.13
2015-12-25,0.0,0.0,0.0,0.0,0.09,0.09,-0.09
2015-12-26,0.0,0.0,0.3,0.0,0.0,0.0999999999999999,0.029999999999999888
2015-12-27,0.0,0.0,0.08,0.0,0.0,0.04,-0.86
2015-12-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.01
2015-12-29,0.0,0.0,0.13,0.0,0.0,0.13,0.13
2015-12-30,0.0,0.0,0.01,0.0,0.0,0.01,0.01
2015-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02,0.0,0.0,0.0,0.0,0.02,0.02,0.02
2016-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04,0.0,0.0,0.21,0.0,0.4,0.305,0.305
2016-01-05,0.0,0.0,4.54,0.0,0.01,2.275,2.255
2016-01-06,0.0,0.0,2.36,0.0,0.0,2.36,2.12
2016-01-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
2016-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-09,0.0,0.0,0.0,0.0,0.21,0.21,0.21
2016-01-10,0.0,0.0,1.06,0.0,0.09,0.5750000000000001,0.535
2016-01-11,0.0,0.0,0.13,0.0,0.1,0.115,-0.15500000000000003
2016-01-12,0.0,0.0,0.03,0.0,0.09,0.06,-1.75
2016-01-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
2016-01-14,0.0,0.0,0.34,0.0,0.0,0.34,0.32
2016-01-15,0.0,0.0,0.64,0.0,0.0,0.64,0.64
2016-01-16,0.0,0.0,0.48,0.0,0.13,0.2033333333333333,0.2033333333333333
2016-01-17,0.0,0.0,0.09,0.0,0.0,0.09,0.09
2016-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-20,0.0,0.0,0.33,0.0,0.02,0.175,0.175
2016-01-21,0.0,0.0,0.03,0.0,0.07,0.05,0.05
2016-01-22,0.0,0.0,0.06,0.0,0.15,0.105,0.105
2016-01-23,0.0,0.0,0.43,0.0,0.1,0.265,0.265
2016-01-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.0233333333333333
2016-01-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.02
2016-01-26,0.0,0.0,1.1,0.0,0.0,1.1,1.02
2016-01-27,0.0,0.0,0.85,0.0,0.06,0.4549999999999999,-0.0050000000000001155
2016-01-28,0.0,0.0,5.39,0.0,0.0,5.39,5.029999999999999
2016-01-29,0.0,0.0,0.27,0.0,0.02,0.145,0.044999999999999984
2016-01-30,0.0,0.0,0.02,0.0,0.0,0.02,-0.06999999999999999
2016-01-31,0.0,0.0,0.66,0.0,0.28,0.47,0.47
2016-02-01,0.0,0.0,0.38,0.0,0.79,0.585,0.4149999999999999
2016-02-02,0.0,0.0,0.02,0.0,0.0,0.01,0.0
2016-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.01
2016-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-10,0.0,0.0,0.04,0.0,0.04,0.04,0.04
2016-02-11,0.0,0.0,0.0,0.0,0.04,0.04,0.04
2016-02-12,0.0,0.31,0.0,0.0,0.37,0.3399999999999999,0.3399999999999999
2016-02-13,0.0,0.0,0.0,0.0,0.17,0.17,0.17
2016-02-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
2016-02-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.045
2016-02-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.01
2016-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-18,0.0,0.0,0.06,0.0,0.0,0.06,0.049999999999999996
2016-02-19,0.0,0.0,0.53,0.0,0.0,0.53,0.46333333333333343
2016-02-20,0.0,0.0,0.47,0.0,0.0,0.47,0.125
2016-02-21,0.0,0.0,0.05,0.0,0.31,0.18,-0.1833333333333333
2016-02-22,0.0,0.0,0.05,0.0,0.0,0.05,-0.16999999999999998
2016-02-23,0.0,0.0,0.04,0.0,0.0,0.04,-0.31
2016-02-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.04
2016-02-25,0.0,0.0,0.04,0.0,0.0,0.04,-0.1
2016-02-26,0.0,0.0,0.02,0.0,0.0,0.02,-0.195
2016-02-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.77
2016-02-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.28
2016-02-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.0433333333333333
