DATE,0,1,2,3,4,Average,Yearly_Deviation
2015-01-24,0.0,0.72,0.0,0.0,0.0,0.144,0.144
2015-01-25,0.06,0.0,0.0,0.0,0.0,0.012,0.002
2015-01-26,0.04,0.48,0.0,0.0,0.08,0.12,0.09999999999999999
2015-01-27,0.0,0.36,0.0,0.0,0.0,0.072,0.05399999999999999
2015-01-28,0.03,0.0,0.0,0.0,0.0,0.006,0.006
2015-01-29,0.0,0.02,0.0,0.0,0.0,0.004,-0.004
2015-01-30,0.0,0.06,0.0,0.0,0.03,0.018,-0.026
2015-01-31,0.13,0.0,0.41,0.08,0.0,0.124,0.11
2015-02-01,0.33,0.03,0.26,0.07,0.0,0.1379999999999999,0.09799999999999989
2015-02-02,0.0,1.02,0.0,0.0,0.0,0.204,0.142
2015-02-03,0.05,0.0,0.0,0.0,0.0,0.01,-0.2239999999999999
2015-02-04,0.0,0.0,0.0,0.1,0.0,0.02,-0.02
2015-02-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.294
2015-02-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.026
2015-02-07,0.0,0.02,0.0,0.0,0.02,0.008,0.008
2015-02-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.014
2015-02-09,0.0,0.09,0.0,0.0,0.0,0.018,-0.0020000000000000018
2015-02-10,0.0,0.01,0.0,0.0,0.0,0.002,0.0
2015-02-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.004
2015-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.356
2015-02-14,0.0,0.02,0.0,0.0,0.0,0.004,-0.055999999999999994
2015-02-15,0.0,0.0,0.0,0.07,0.0,0.014,-0.014
2015-02-16,0.0,0.0,0.18,0.37,0.0,0.11,0.11
2015-02-17,0.0,0.14,0.0,0.0,0.0,0.028,-0.048
2015-02-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.032
2015-02-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.052
2015-02-20,0.0,0.0,0.0,0.01,0.0,0.002,-0.158
2015-02-21,0.0,0.61,0.0,0.19,0.0,0.16,0.14200000000000002
2015-02-22,0.0,0.1,0.47,0.15,0.7,0.284,0.27799999999999997
2015-02-23,0.0,0.0,0.23,0.03,0.0,0.052,0.052
2015-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-25,0.06,0.0,0.85,0.18,0.0,0.2179999999999999,0.18199999999999988
